"COLLECTOR_SAMPLE_ID","COLLECTOR_STATION_NAME","YEAR","MONTH","DAY","LATITUDE","LONGITUDE","START_DEPTH","METHOD","DATA_VALUE","Date"
"376077","Pass Bay","2011","07","12",45.0666666666667,-66.9666666666667,0,"StAndrew",2.29881683559322,2011-07-12
"322847","Stn 46","2011","07","12",44.8933333333333,-66.6675,0,"StAndrew",5.69495760903955,2011-07-12
"322848","Stn 57","2011","07","12",44.84305,-66.59445,0,"StAndrew",4.08201120338983,2011-07-12
"353359","MFD-SETNO070","2011","7","13",44.9907,-66.7712,5,"Chl_a_Holm-Hansen_sF",0.629,2011-07-13
"353363","MFD-SETNO071","2011","7","13",44.827,-66.836,5,"Chl_a_Holm-Hansen_sF",2.571,2011-07-13
"353367","MFD-SETNO072","2011","7","13",44.4005,-66.8903,5,"Chl_a_Holm-Hansen_sF",0.492,2011-07-13
"353371","MFD-SETNO073","2011","7","13",44.102,-67.1433,5,"Chl_a_Holm-Hansen_sF",0.697,2011-07-13
"353375","MFD-SETNO074","2011","7","13",43.9065,-67.2108,5,"Chl_a_Holm-Hansen_sF",0.362,2011-07-13
"353379","MFD-SETNO075","2011","7","13",43.757,-67.332,5,"Chl_a_Holm-Hansen_sF",0.357,2011-07-13
"353383","MFD-SETNO077","2011","7","13",43.6898,-67.1587,5,"Chl_a_Holm-Hansen_sF",0.293,2011-07-13
"376078","Brandy Cove","2011","07","19",45.0833333333333,-67.0856833333333,0,"StAndrew",3.97458985593221,2011-07-19
"376083","Deadmans","2011","07","19",45.0477666666667,-66.7778166666667,0,"StAndrew",11.5625234920904,2011-07-19
"376084","Lime Kiln","2011","07","19",45.0586666666667,-66.8225,0,"StAndrew",2.98631345932204,2011-07-19
"376085","Pass Bay","2011","07","19",45.0666666666667,-66.9666666666667,0,"StAndrew",1.58311439887006,2011-07-19
"322861","Stn 46","2011","07","19",44.8933333333333,-66.6675,0,"StAndrew",4.8984134440678,2011-07-19
"322862","Stn 57","2011","07","19",44.84305,-66.59445,0,"StAndrew",1.84005966779661,2011-07-19
"376079","Wolves","2011","07","19",44.9934333333333,-66.7393,0,"StAndrew",2.06248987118644,2011-07-19
"376086","Brandy Cove","2011","07","26",45.0833333333333,-67.0856833333333,0,"StAndrew",4.57614940169492,2011-07-26
"376091","Deadmans","2011","07","26",45.0477666666667,-66.7778166666667,0,"StAndrew",4.12497974237288,2011-07-26
"376092","Lime Kiln","2011","07","26",45.0586666666667,-66.8225,0,"StAndrew",6.0800482661017,2011-07-26
"376093","Pass Bay","2011","07","26",45.0666666666667,-66.9666666666667,0,"StAndrew",2.20013765762712,2011-07-26
"322863","Stn 46","2011","07","26",44.8933333333333,-66.6675,0,"StAndrew",3.00779772881356,2011-07-26
"322864","Stn 57","2011","07","26",44.84305,-66.59445,0,"StAndrew",3.75974716101695,2011-07-26
"376087","Wolves","2011","07","26",44.9934333333333,-66.7393,0,"StAndrew",3.37303031016949,2011-07-26
"376094","Brandy Cove","2011","08","02",45.0833333333333,-67.0856833333333,0,"StAndrew",3.00779772881356,2011-08-02
"376099","Deadmans","2011","08","02",45.0477666666667,-66.7778166666667,0,"StAndrew",7.53371186327684,2011-08-02
"376100","Lime Kiln","2011","08","02",45.0586666666667,-66.8225,0,"StAndrew",3.50193592711864,2011-08-02
"376101","Pass Bay","2011","08","02",45.0666666666667,-66.9666666666667,0,"StAndrew",1.44220892881356,2011-08-02
"322865","Stn 46","2011","08","02",44.8933333333333,-66.6675,0,"StAndrew",2.6210808779661,2011-08-02
"322866","Stn 57","2011","08","02",44.84305,-66.59445,0,"StAndrew",2.0141193661017,2011-08-02
"376095","Wolves","2011","08","02",44.9934333333333,-66.7393,0,"StAndrew",2.68553368644068,2011-08-02
"376102","Brandy Cove","2011","08","09",45.0833333333333,-67.0856833333333,0,"StAndrew",1.69086564067797,2011-08-09
"376107","Deadmans","2011","08","09",45.0477666666667,-66.7778166666667,0,"StAndrew",4.27536962881356,2011-08-09
"376108","Lime Kiln","2011","08","09",45.0586666666667,-66.8225,0,"StAndrew",5.56442579830509,2011-08-09
"376109","Pass Bay","2011","08","09",45.0666666666667,-66.9666666666667,0,"StAndrew",2.64256514745763,2011-08-09
"322867","Stn 46","2011","08","09",44.8933333333333,-66.6675,0,"StAndrew",2.57811233898305,2011-08-09
"322868","Stn 57","2011","08","09",44.84305,-66.59445,0,"StAndrew",2.10545841016949,2011-08-09
"376103","Wolves","2011","08","09",44.9934333333333,-66.7393,0,"StAndrew",4.03904266440678,2011-08-09
"22155","Prince 5","2011","8","15",44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",4.65,2011-08-15
"376111","The Wolves","2011","8","16",44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",7.318,2011-08-16
"376110","Brandy Cove","2011","08","16",45.0833333333333,-67.0856833333333,0,"StAndrew",2.10545841016949,2011-08-16
"376115","Deadmans","2011","08","16",45.0477666666667,-66.7778166666667,0,"StAndrew",6.81080150903955,2011-08-16
"376116","Lime Kiln","2011","08","16",45.0586666666667,-66.8225,0,"StAndrew",8.31551347033898,2011-08-16
"376117","Pass Bay","2011","08","16",45.0666666666667,-66.9666666666667,0,"StAndrew",3.7167786220339,2011-08-16
"322869","Stn 46","2011","08","16",44.8933333333333,-66.6675,0,"StAndrew",4.08201120338983,2011-08-16
"322870","Stn 57","2011","08","16",44.84305,-66.59445,0,"StAndrew",2.92186065084746,2011-08-16
"376118","Brandy Cove","2011","08","23",45.0833333333333,-67.0856833333333,0,"StAndrew",4.18943255084746,2011-08-23
"376123","Deadmans","2011","08","23",45.0477666666667,-66.7778166666667,0,"StAndrew",2.19139548813559,2011-08-23
"376124","Lime Kiln","2011","08","23",45.0586666666667,-66.8225,0,"StAndrew",2.40623818305085,2011-08-23
"376125","Pass Bay","2011","08","23",45.0666666666667,-66.9666666666667,0,"StAndrew",4.44724378474576,2011-08-23
"322871","Stn 46","2011","08","23",44.8933333333333,-66.6675,0,"StAndrew",2.01952133220339,2011-08-23
"322872","Stn 57","2011","08","23",44.84305,-66.59445,0,"StAndrew",1.99803706271187,2011-08-23
"376119","Wolves","2011","08","23",44.9934333333333,-66.7393,0,"StAndrew",1.31054043898305,2011-08-23
"22161","Prince 5","2011","9","12",44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.754,2011-09-12
"376143","Wolves","2011","9","13",44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",1.183,2011-09-13
"22167","Prince 5","2011","10","11",44.93333,-66.84999,1,"Chl_a_Holm-Hansen_sF",0.844,2011-10-11
"46395","Wolves","2011","10","11",44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",1.164,2011-10-11
"22173","Prince5","2011","11","18",44.93481,-66.85399,1,"Chl_a_Holm-Hansen_sF",0.658,2011-11-18
"22069","Wolves","2011","11","18",44.99331,-66.73933,1,"Chl_a_Holm-Hansen_sF",0.83,2011-11-18
"22178","Prince 5","2011","12","12",44.93336,-66.85044,1,"Chl_a_Holm-Hansen_sF",0.604,2011-12-12
"376191","Wolves","2011","12","13",44.98333,-66.73332,1,"Chl_a_Holm-Hansen_sF",0.456,2011-12-13
"22183","Prince 5","2012","1","16",44.93071,-66.84946,1,"Chl_a",0.2946,2012-01-16
"22188","Prince 5","2012","2","13",44.93336,-66.85044,1,"Chl_a",0.4048,2012-02-13
"22193","Prince 5","2012","3","12",44.93071,-66.84946,1,"Chl_a",0.4138,2012-03-12
"385194","135","2012","3","15",43.909,-67.3492,5,"Chl_a",0.6559,2012-03-15
"385198","136","2012","3","15",43.7275,-67.1022,5,"Chl_a",0.7242,2012-03-15
"376225","Brandy Cove","2012","04","11",45.0833333333333,-67.0856833333333,0,"StAndrew",1.72235863791701,2012-04-11
"376230","Deadmans","2012","04","11",45.0477666666667,-66.7778166666667,0,"StAndrew",1.54555365663141,2012-04-11
"376231","Lime Kiln","2012","04","11",45.0586666666667,-66.8225,0,"StAndrew",1.8991636192026,2012-04-11
"376232","Pass Bay","2012","04","11",45.0666666666667,-66.9666666666667,0,"StAndrew",4.13852390480065,2012-04-11
"383122","Stn 46","2012","04","11",44.8933333333333,-66.6675,0,"StAndrew",0.497850686655818,2012-04-11
"383123","Stn 57","2012","04","11",44.84305,-66.59445,0,"StAndrew",0.258594530105777,2012-04-11
"376226","Wolves","2012","04","11",44.9934333333333,-66.7393,0,"StAndrew",1.77599610414972,2012-04-11
"22198","Prince 5","2012","4","16",44.93071,-66.84946,1,"Chl_a",0.987,2012-04-16
"376233","Brandy Cove","2012","04","17",45.0833333333333,-67.0856833333333,0,"StAndrew",4.66478064825061,2012-04-17
"376238","Deadmans","2012","04","17",45.0477666666667,-66.7778166666667,0,"StAndrew",1.16413167453214,2012-04-17
"376239","Lime Kiln","2012","04","17",45.0586666666667,-66.8225,0,"StAndrew",2.40772626200163,2012-04-17
"376240","Pass Bay","2012","04","17",45.0666666666667,-66.9666666666667,0,"StAndrew",15.0114021196094,2012-04-17
"376234","Wolves","2012","04","17",44.9934333333333,-66.7393,0,"StAndrew",1.19194369406021,2012-04-17
"376241","Brandy Cove","2012","04","25",45.0833333333333,-67.0856833333333,0,"StAndrew",8.57288532050448,2012-04-25
"376246","Deadmans","2012","04","25",45.0477666666667,-66.7778166666667,0,"StAndrew",2.0461700081367,2012-04-25
"376247","Lime Kiln","2012","04","25",45.0586666666667,-66.8225,0,"StAndrew",3.14221259438568,2012-04-25
"376248","Pass Bay","2012","04","25",45.0666666666667,-66.9666666666667,0,"StAndrew",10.9030183816111,2012-04-25
"376242","Wolves","2012","04","25",44.9934333333333,-66.7393,0,"StAndrew",1.52370135557364,2012-04-25
"376249","Brandy Cove","2012","05","01",45.0833333333333,-67.0856833333333,0,"StAndrew",10.4966947152156,2012-05-01
"371254","Deadmans","2012","05","01",45.0477666666667,-66.7778166666667,0,"StAndrew",3.64292289397884,2012-05-01
"371255","Lime Kiln","2012","05","01",45.0586666666667,-66.8225,0,"StAndrew",3.09111970667209,2012-05-01
"371256","Pass Bay","2012","05","01",45.0666666666667,-66.9666666666667,0,"StAndrew",16.027211285598,2012-05-01
"383124","Stn 46","2012","05","01",44.8933333333333,-66.6675,0,"StAndrew",6.40193883051261,2012-05-01
"383125","Stn 57","2012","05","01",44.84305,-66.59445,0,"StAndrew",3.28527267998373,2012-05-01
"376250","Wolves","2012","05","01",44.9934333333333,-66.7393,0,"StAndrew",4.23049110268511,2012-05-01
"371257","Brandy Cove","2012","05","08",45.0833333333333,-67.0856833333333,0,"StAndrew",3.17286832701383,2012-05-08
"371262","Deadmans","2012","05","08",45.0477666666667,-66.7778166666667,0,"StAndrew",21.3319924857608,2012-05-08
"371263","Lime Kiln","2012","05","08",45.0586666666667,-66.8225,0,"StAndrew",17.0430204515867,2012-05-08
"371264","Pass Bay","2012","05","08",45.0666666666667,-66.9666666666667,0,"StAndrew",10.7224300854353,2012-05-08
"383126","Stn 46","2012","05","08",44.8933333333333,-66.6675,0,"StAndrew",21.8060367632221,2012-05-08
"383127","Stn 57","2012","05","08",44.84305,-66.59445,0,"StAndrew",15.2371374898291,2012-05-08
"371258","Wolves","2012","05","08",44.9934333333333,-66.7393,0,"StAndrew",14.3567695459723,2012-05-08
"371265","Brandy Cove","2012","05","15",45.0833333333333,-67.0856833333333,0,"StAndrew",3.0400268189585,2012-05-15
"371270","Deadmans","2012","05","15",45.0477666666667,-66.7778166666667,0,"StAndrew",14.5599313791701,2012-05-15
"371271","Lime Kiln","2012","05","15",45.0586666666667,-66.8225,0,"StAndrew",15.6886082302685,2012-05-15
"371272","Pass Bay","2012","05","15",45.0666666666667,-66.9666666666667,0,"StAndrew",3.67868791537836,2012-05-15
"383128","Stn 46","2012","05","15",44.8933333333333,-66.6675,0,"StAndrew",17.494491192026,2012-05-15
"383129","Stn 57","2012","05","15",44.84305,-66.59445,0,"StAndrew",18.284564987795,2012-05-15
"371266","Wolves","2012","05","15",44.9934333333333,-66.7393,0,"StAndrew",5.92677497477624,2012-05-15
"371273","Brandy Cove","2012","05","22",45.0833333333333,-67.0856833333333,0,"StAndrew",1.2912723352319,2012-05-22
"371278","Deadmans","2012","05","22",45.0477666666667,-66.7778166666667,0,"StAndrew",4.342895455655,2012-05-22
"371279","Lime Kiln","2012","05","22",45.0586666666667,-66.8225,0,"StAndrew",5.00710299593165,2012-05-22
"371280","Pass Bay","2012","05","22",45.0666666666667,-66.9666666666667,0,"StAndrew",2.24808705939788,2012-05-22
"383130","Stn 46","2012","05","22",44.8933333333333,-66.6675,0,"StAndrew",4.87937077664768,2012-05-22
"383131","Stn 57","2012","05","22",44.84305,-66.59445,0,"StAndrew",12.3025776769731,2012-05-22
"371274","Wolves","2012","05","22",44.9934333333333,-66.7393,0,"StAndrew",6.76980762205045,2012-05-22
"29232","Prince 5","2012","5","23",44.93071,-66.84946,1,"Chl_a",1.9979,2012-05-23
"371281","Brandy Cove","2012","05","29",45.0833333333333,-67.0856833333333,0,"StAndrew",3.85751302237592,2012-05-29
"371286","Deadmans","2012","05","29",45.0477666666667,-66.7778166666667,0,"StAndrew",11.2867685109845,2012-05-29
"371287","Lime Kiln","2012","05","29",45.0586666666667,-66.8225,0,"StAndrew",7.4340151623271,2012-05-29
"371288","Pass Bay","2012","05","29",45.0666666666667,-66.9666666666667,0,"StAndrew",13.0926514727421,2012-05-29
"371289","Brandy Cove","2012","06","05",45.0833333333333,-67.0856833333333,0,"StAndrew",1.887244182262,2012-06-05
"371290","Deadmans","2012","06","05",45.0477666666667,-66.7778166666667,0,"StAndrew",13.4312545280716,2012-06-05
"371291","Lime Kiln","2012","06","05",45.0586666666667,-66.8225,0,"StAndrew",10.948165455655,2012-06-05
"371292","Pass Bay","2012","06","05",45.0666666666667,-66.9666666666667,0,"StAndrew",6.51434318348251,2012-06-05
"383132","Stn 46","2012","06","05",44.8933333333333,-66.6675,0,"StAndrew",4.03633812937347,2012-06-05
"383133","Stn 57","2012","06","05",44.84305,-66.59445,0,"StAndrew",3.72978080309194,2012-06-05
"371282","Wolves","2012","06","05",44.9934333333333,-66.7393,0,"StAndrew",11.0517664979658,2012-06-05
"371293","Brandy Cove","2012","06","12",45.0833333333333,-67.0856833333333,0,"StAndrew",2.37581927868185,2012-06-12
"371298","Deadmans","2012","06","12",45.0477666666667,-66.7778166666667,0,"StAndrew",3.19330548209927,2012-06-12
"371300","Pass Bay","2012","06","12",45.0666666666667,-66.9666666666667,0,"StAndrew",2.73346949267697,2012-06-12
"383134","Stn 46","2012","06","12",44.8933333333333,-66.6675,0,"StAndrew",2.93019491456469,2012-06-12
"383135","Stn 57","2012","06","12",44.84305,-66.59445,0,"StAndrew",1.40053384052075,2012-06-12
"371294","Wolves","2012","06","12",44.9934333333333,-66.7393,0,"StAndrew",7.07636494833198,2012-06-12
"29237","Prince 5","2012","6","18",44.93071,-66.84946,1,"Chl_a",0.6492,2012-06-18
"371301","Brandy Cove","2012","06","19",45.0833333333333,-67.0856833333333,0,"StAndrew",4.01079168551668,2012-06-19
"371306","Deadmans","2012","06","19",45.0477666666667,-66.7778166666667,0,"StAndrew",2.91229459967453,2012-06-19
"371307","Lime Kiln","2012","06","19",45.0586666666667,-66.8225,0,"StAndrew",3.39767703295362,2012-06-19
"371308","Pass Bay","2012","06","19",45.0666666666667,-66.9666666666667,0,"StAndrew",3.474316364524,2012-06-19
"383136","Stn 46","2012","06","19",44.8933333333333,-66.6675,0,"StAndrew",4.01079168551668,2012-06-19
"383137","Stn 57","2012","06","19",44.84305,-66.59445,0,"StAndrew",4.39398834336859,2012-06-19
"371302","Wolves","2012","06","19",44.9934333333333,-66.7393,0,"StAndrew",5.13483521521562,2012-06-19
"371309","Brandy Cove","2012","06","26",45.0833333333333,-67.0856833333333,0,"StAndrew",4.49617411879577,2012-06-26
"371316","Pass Bay","2012","06","26",45.0666666666667,-66.9666666666667,0,"StAndrew",7.11066416192026,2012-06-26
"371314","Deadmans","2012","06","26",45.0477666666667,-66.7778166666667,0,"StAndrew",1.48169374369406,2012-06-26
"371315","Lime Kiln","2012","06","26",45.0586666666667,-66.8225,0,"StAndrew",1.53278663140765,2012-06-26
"383142","Stn 99","2012","06","26",45.1180333333333,-66.9218166666667,0,"StAndrew",5.50794303336046,2012-06-26
"383141","Stn 98","2012","06","26",45.1278333333333,-66.9605333333333,0,"StAndrew",6.99779647681041,2012-06-26
"383143","Stn 108","2012","06","26",45.1416333333333,-66.9766833333333,0,"StAndrew",6.54632573637103,2012-06-26
"383144","Stn 109","2012","06","26",45.1220666666667,-67.0370166666667,0,"StAndrew",5.00710299593165,2012-06-26
"383140","Stn 97","2012","06","26",45.1021166666667,-67.0119166666667,0,"StAndrew",6.99779647681041,2012-06-26
"383146","Stn 102","2012","06","26",45.0211,-67.0315,0,"StAndrew",8.57794406834825,2012-06-26
"383145","Stn 101","2012","06","26",45.0034166666667,-67.0291,0,"StAndrew",7.56213490235964,2012-06-26
"383148","Stn 21","2012","06","27",45.0049833333333,-66.8228333333333,0,"StAndrew",3.09111970667209,2012-06-27
"371310","Wolves","2012","06","27",44.9934333333333,-66.7393,0,"StAndrew",2.1969941716843,2012-06-27
"383147","Stn 20","2012","06","27",45.0366666666667,-66.74445,0,"StAndrew",2.50355149796583,2012-06-27
"383153","Stn 82","2012","06","28",44.6781666666667,-66.4352,0,"StAndrew",1.42039956875509,2012-06-28
"383138","Stn 46","2012","06","28",44.8933333333333,-66.6675,0,"StAndrew",1.40505441212368,2012-06-28
"383139","Stn 57","2012","06","28",44.84305,-66.59445,0,"StAndrew",1.71161173840521,2012-06-28
"383149","Stn 58","2012","06","28",44.8448833333333,-66.51655,0,"StAndrew",0.804561993490643,2012-06-28
"383150","Stn 59","2012","06","28",44.8448833333333,-66.4342333333333,0,"StAndrew",1.34093665581774,2012-06-28
"383151","Stn 60","2012","06","28",44.8397666666667,-66.3586333333333,0,"StAndrew",1.64885544344996,2012-06-28
"383152","Stn 67","2012","06","28",44.7929,-66.43565,0,"StAndrew",1.53959393816111,2012-06-28
"383154","Stn 81","2012","06","28",44.67925,-66.5191833333333,0,"StAndrew",1.4799967534581,2012-06-28
"383155","Stn 66","2012","06","28",44.7891666666667,-66.5141666666667,0,"StAndrew",1.4799967534581,2012-06-28
"383156","Stn 65","2012","06","28",44.7877833333333,-66.59695,0,"StAndrew",1.35086951993491,2012-06-28
"383157","Stn 56","2012","06","28",44.8412,-66.66615,0,"StAndrew",1.79784840520749,2012-06-28
"383158","Stn 30","2012","06","28",44.9357333333333,-66.8499333333333,0,"StAndrew",2.81010882424736,2012-06-28
"371322","Deadmans","2012","07","03",45.0477666666667,-66.7778166666667,0,"StAndrew",3.67868791537836,2012-07-03
"371323","Lime Kiln","2012","07","03",45.0586666666667,-66.8225,0,"StAndrew",0.224864808787632,2012-07-03
"371324","Pass Bay","2012","07","03",45.0666666666667,-66.9666666666667,0,"StAndrew",1.18201082994304,2012-07-03
"383159","Stn 46","2012","07","03",44.8933333333333,-66.6675,0,"StAndrew",1.71838549227014,2012-07-03
"383160","Stn 57","2012","07","03",44.84305,-66.59445,0,"StAndrew",2.11570005695688,2012-07-03
"371318","Wolves","2012","07","03",44.9934333333333,-66.7393,0,"StAndrew",0.308064788039056,2012-07-03
"371325","Brandy Cove","2012","07","10",45.0833333333333,-67.0856833333333,0,"StAndrew",1.75811694873881,2012-07-10
"371330","Deadmans","2012","07","10",45.0477666666667,-66.7778166666667,0,"StAndrew",3.4998628083808,2012-07-10
"371331","Lime Kiln","2012","07","10",45.0586666666667,-66.8225,0,"StAndrew",2.25476015459723,2012-07-10
"371332","Pass Bay","2012","07","10",45.0666666666667,-66.9666666666667,0,"StAndrew",2.84259678641172,2012-07-10
"383161","Stn 46","2012","07","10",44.8933333333333,-66.6675,0,"StAndrew",2.19516296989422,2012-07-10
"383162","Stn 57","2012","07","10",44.84305,-66.59445,0,"StAndrew",1.52966107404394,2012-07-10
"371326","Wolves","2012","07","10",44.9934333333333,-66.7393,0,"StAndrew",1.58925825874695,2012-07-10
"384788","66","2012","7","12",43.7182,-66.73,5,"Chl_a",0.9276,2012-07-12
"384802","71","2012","7","13",44.4978,-66.2308,4,"Chl_a",3.128,2012-07-13
"384794","69","2012","7","13",44.0345,-66.3948,5,"Chl_a",1.6233,2012-07-13
"384798","70","2012","7","13",44.2752,-66.7035,5,"Chl_a",2.2833,2012-07-13
"384806","72","2012","7","13",44.6222,-66.1793,5,"Chl_a",2.208,2012-07-13
"384810","73","2012","7","13",44.7432,-65.9465,5,"Chl_a",3.9866,2012-07-13
"384814","74","2012","7","13",44.9382,-65.636,5,"Chl_a",0.5466,2012-07-13
"384818","75","2012","7","13",45,-65.4172,5,"Chl_a",4.4773,2012-07-13
"384822","76","2012","7","13",45.0968,-65.3038,5,"Chl_a",2.024,2012-07-13
"384791","68","2012","7","13",43.8773,-66.3393,5,"Chl_a",1.8908,2012-07-13
"384826","77","2012","7","14",45.2638,-65.0682,5,"Chl_a",0.9276,2012-07-14
"384829","78","2012","7","14",45.3692,-65.2852,5,"Chl_a",1.106,2012-07-14
"384832","79","2012","7","14",45.1913,-65.348,5,"Chl_a",1.0524,2012-07-14
"384836","80","2012","7","14",45.1185,-65.5457,5,"Chl_a",0.8919,2012-07-14
"384851","84","2012","7","14",44.8665,-66.3202,5,"Chl_a",3.2506,2012-07-14
"384839","81","2012","7","14",45.2215,-65.6832,6,"Chl_a",0.9454,2012-07-14
"384843","82","2012","7","14",45.0928,-66.24,6,"Chl_a",1.1416,2012-07-14
"384847","83","2012","7","14",44.819,-66.093,6,"Chl_a",1.3557,2012-07-14
"384855","85","2012","7","15",44.7307,-66.8967,5,"Chl_a",0.9989,2012-07-15
"384858","86","2012","7","15",45.0118,-66.7232,5,"Chl_a",2.6222,2012-07-15
"384861","87","2012","7","15",44.9623,-66.519,5,"Chl_a",1.1952,2012-07-15
"384865","88","2012","7","15",44.8327,-66.4423,5,"Chl_a",1.5519,2012-07-15
"384869","89","2012","7","15",44.1862,-66.8952,5,"Chl_a",0.5466,2012-07-15
"384873","90","2012","7","15",44.143,-67.1538,5,"Chl_a",2.2476,2012-07-15
"384877","91","2012","7","15",43.876,-66.887,5,"Chl_a",0.4774,2012-07-15
"384881","92","2012","7","15",43.9112,-67.0905,5,"Chl_a",0.49,2012-07-15
"29242","Prince 5","2012","7","16",44.93071,-66.84946,1,"Chl_a",7.186,2012-07-16
"384886","93","2012","7","16",43.828,-67.3628,5,"Chl_a",0.446,2012-07-16
"384890","94","2012","7","16",43.538,-67.4263,5,"Chl_a",0.3267,2012-07-16
"371333","Brandy Cove","2012","07","17",45.0833333333333,-67.0856833333333,0,"StAndrew",4.95601010821806,2012-07-17
"371338","Deadmans","2012","07","17",45.0477666666667,-66.7778166666667,0,"StAndrew",4.41953478722539,2012-07-17
"371339","Lime Kiln","2012","07","17",45.0586666666667,-66.8225,0,"StAndrew",3.72978080309194,2012-07-17
"371340","Pass Bay","2012","07","17",45.0666666666667,-66.9666666666667,0,"StAndrew",1.77798267697315,2012-07-17
"383163","Stn 46","2012","07","17",44.8933333333333,-66.6675,0,"StAndrew",1.89717704637917,2012-07-17
"383164","Stn 57","2012","07","17",44.84305,-66.59445,0,"StAndrew",2.70792304882018,2012-07-17
"371334","Wolves","2012","07","17",44.9934333333333,-66.7393,0,"StAndrew",3.24439836981286,2012-07-17
"371341","Brandy Cove","2012","07","24",45.0833333333333,-67.0856833333333,0,"StAndrew",3.57650213995118,2012-07-24
"371346","Deadmans","2012","07","24",45.0477666666667,-66.7778166666667,0,"StAndrew",4.59835989422295,2012-07-24
"371347","Lime Kiln","2012","07","24",45.0586666666667,-66.8225,0,"StAndrew",4.3684418995118,2012-07-24
"371348","Pass Bay","2012","07","24",45.0666666666667,-66.9666666666667,0,"StAndrew",4.82827788893409,2012-07-24
"383165","Stn 46","2012","07","24",44.8933333333333,-66.6675,0,"StAndrew",4.41953478722539,2012-07-24
"383166","Stn 57","2012","07","24",44.84305,-66.59445,0,"StAndrew",3.19330548209927,2012-07-24
"371342","Wolves","2012","07","24",44.9934333333333,-66.7393,0,"StAndrew",6.080053637917,2012-07-24
"371349","Brandy Cove","2012","07","31",45.0833333333333,-67.0856833333333,0,"StAndrew",1.6687211716843,2012-07-31
"371354","Deadmans","2012","07","31",45.0477666666667,-66.7778166666667,0,"StAndrew",4.61368776053702,2012-07-31
"371355","Lime Kiln","2012","07","31",45.0586666666667,-66.8225,0,"StAndrew",1.73825122050448,2012-07-31
"371356","Pass Bay","2012","07","31",45.0666666666667,-66.9666666666667,0,"StAndrew",3.19164204475183,2012-07-31
"383167","Stn 46","2012","07","31",44.8933333333333,-66.6675,0,"StAndrew",1.90909648331977,2012-07-31
"383168","Stn 57","2012","07","31",44.84305,-66.59445,0,"StAndrew",2.45092938445891,2012-07-31
"371350","Wolves","2012","07","31",44.9934333333333,-66.7393,0,"StAndrew",4.64945278193653,2012-07-31
"371357","Brandy Cove","2012","08","07",45.0833333333333,-67.0856833333333,0,"StAndrew",2.70792304882018,2012-08-07
"371362","Deadmans","2012","08","07",45.0477666666667,-66.7778166666667,0,"StAndrew",2.15543151342555,2012-08-07
"371363","Lime Kiln","2012","08","07",45.0586666666667,-66.8225,0,"StAndrew",1.25154087876322,2012-08-07
"371364","Pass Bay","2012","08","07",45.0666666666667,-66.9666666666667,0,"StAndrew",2.41368598047193,2012-08-07
"383169","Stn 46","2012","08","07",44.8933333333333,-66.6675,0,"StAndrew",1.55945966639544,2012-08-07
"383170","Stn 57","2012","08","07",44.84305,-66.59445,0,"StAndrew",2.47328316517494,2012-08-07
"371358","Wolves","2012","08","07",44.9934333333333,-66.7393,0,"StAndrew",2.27462588283157,2012-08-07
"29247","Prince 5","2012","8","13",44.93071,-66.84946,1,"Chl_a",7.0253,2012-08-13
"371365","Brandy Cove","2012","08","14",45.0833333333333,-67.0856833333333,0,"StAndrew",6.33551807648495,2012-08-14
"371370","Deadmans","2012","08","14",45.0477666666667,-66.7778166666667,0,"StAndrew",4.85382433279089,2012-08-14
"371371","Lime Kiln","2012","08","14",45.0586666666667,-66.8225,0,"StAndrew",2.53288034987795,2012-08-14
"371372","Pass Bay","2012","08","14",45.0666666666667,-66.9666666666667,0,"StAndrew",2.28333149715216,2012-08-14
"383171","Stn 46","2012","08","14",44.8933333333333,-66.6675,0,"StAndrew",1.59919112286412,2012-08-14
"383172","Stn 57","2012","08","14",44.84305,-66.59445,0,"StAndrew",2.605737273393,2012-08-14
"371366","Wolves","2012","08","14",44.9934333333333,-66.7393,0,"StAndrew",12.7089013433686,2012-08-14
"371373","Brandy Cove","2012","08","21",45.0833333333333,-67.0856833333333,0,"StAndrew",1.8574455899105,2012-08-21
"371378","Deadmans","2012","08","21",45.0477666666667,-66.7778166666667,0,"StAndrew",2.01637141578519,2012-08-21
"371379","Lime Kiln","2012","08","21",45.0586666666667,-66.8225,0,"StAndrew",2.47328316517494,2012-08-21
"371380","Pass Bay","2012","08","21",45.0666666666667,-66.9666666666667,0,"StAndrew",2.70792304882018,2012-08-21
"383173","Stn 46","2012","08","21",44.8933333333333,-66.6675,0,"StAndrew",1.67865403580146,2012-08-21
"383174","Stn 57","2012","08","21",44.84305,-66.59445,0,"StAndrew",1.06281646053702,2012-08-21
"371374","Wolves","2012","08","21",44.9934333333333,-66.7393,0,"StAndrew",2.75884817209113,2012-08-21
"371381","Brandy Cove","2012","08","28",45.0833333333333,-67.0856833333333,0,"StAndrew",3.70423435923515,2012-08-28
"371386","Deadmans","2012","08","28",45.0477666666667,-66.7778166666667,0,"StAndrew",6.1056000817738,2012-08-28
"371387","Lime Kiln","2012","08","28",45.0586666666667,-66.8225,0,"StAndrew",2.47770307811229,2012-08-28
